"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Policy","OS Version","Zones","State","Offline Date","Agent Version","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","A01INNOVACI0N5","A01INNOVACI0N5.ADBancat.hn","CN=A01INNOVACI0N5, OU=A01-Plaza Bancatlan, OU=Agencias y Sucursales Region Centro_Sur, OU=Computadores, DC=ADBancat, DC=hn","","10.134.0.33, 10.143.255.47","D4-81-D7-6A-1E-97,F4-8C-50-1E-C4-59","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","BASA HN LAPTOPS, BASA HN SERVERS PRD, BASA_HN_ADMINISTRATIVO_CENTROSUR","Online","","2.0.1530","12/20/2018 7:07:08 PM","85721","0","0","0","0","0","2","ADBANCAT\EABILES","Not Running"
"Protected","VSRV-ABATTWEBP","VSRV-ABATTWEBP.ADBancat.hn","CN=VSRV-ABATTWEBP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.69","00-50-56-A8-C2-86","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 11:02:35 PM","41961","0","0","0","0","0","16","VSRV-ABATTWEBP\ADMINISTRATOR","Not Running"
"Protected","SC-WS-PRD","SC-WS-PRD","","","10.128.0.113","00-50-56-B0-7D-96","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:28:33 PM","27659","0","0","0","0","0","0","SC-WS-PRD\INFADMIN","Not Running"
"Protected","PAYEXPEDITE-DES","PayExpedite-DES.ADBancat.hn","","","150.150.6.91","00-50-56-B0-83-3F","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:31:01 PM","58140","0","0","1","0","0","0","PAYEXPEDITE-DES\AAFLORES,PAYEXPEDITE-DES\IELVIR","Not Running"
"Protected","SESC","SESC","","","10.128.0.99","00-50-56-B0-87-05","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:28:14 PM","39233","0","0","1","0","0","1","SESC\INFADMIN","Not Running"
"Protected","HNDESREMSER_WEB","HNDESREMSER_WEB.ADBancat.hn","CN=HNDESREMSER_WEB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.25","00-50-56-B0-0F-EE","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:42:46 PM","74705","2","0","1","0","0","1","HNDESREMSER_WEB\IOSORIO","Not Running"
"Protected","PARCHE2","PARCHE2","","","150.150.6.161, 192.168.145.67","00-50-56-B0-4F-7F","Default","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","6/20/2019 5:20:10 PM","40367","0","0","1","0","0","0","PARCHE2\INFADMIN","Not Running"
"Protected","LOGSTORAGE","LogStorage","","","10.128.0.159","00-50-56-A8-8F-8B","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/15/2018 3:11:51 PM","41705","0","0","0","0","0","0","LOGSTORAGE\INFADMIN","Not Running"
"Protected","OPINCOMINGBD","OPIncomingBD","","","10.128.2.100","00-50-56-B0-99-67","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS QAS","Offline","2/1/2019 12:10:47 AM","2.0.1510","11/16/2018 6:29:30 PM","173","0","0","0","0","0","0","OPINCOMINGBD\EVERTEC,OPINCOMINGBD\INFADMIN","Not Running"
"Protected","FTPSER","FTPSER","","","10.128.0.85","00-50-56-B0-A3-F2","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/26/2019 5:52:32 PM","12804","0","0","0","0","0","935","(UNKNOWN),ROOT","Not Running"
"Protected","REPORTESATM","ReportesATM.ADBancat.hn","CN=REPORTESATM, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.127","00-50-56-A8-0E-5D","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/16/2019 3:51:55 AM","55592","0","0","0","1","0","0","REPORTESATM\INFADMIN","Not Running"
"Protected","INVATLAN","invatlan","","","192.168.109.35","00-50-56-B0-8D-DD","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/19/2019 5:13:09 AM","26214","0","0","0","0","0","0","INVATLAN\ADMINISTRATOR","Not Running"
"Protected","saperpqa2nic","saperpqa2nic","","","150.150.70.105","00-50-56-B0-79-9E","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/18/2019 3:51:15 PM","109455","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","AOL_DASHBOARD","AOL_Dashboard","","","10.128.0.87","00-50-56-B0-67-9F","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:27:21 PM","27757","0","0","0","0","0","13","AOL_DASHBOARD\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV3B","OCBSP04AppSrv3BCQA","","","150.150.70.213","00-50-56-B0-C3-7B","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","2/21/2019 2:40:41 PM","26158","0","0","1","0","0","0","OCBSP04APPSRV3B\INFADMIN","Not Running"
"Protected","VSRVFNX08TST","VSRVFNX08TST","","","150.150.6.90","00-50-56-B0-54-CC","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:36:53 PM","35193","0","0","0","0","0","0","VSRVFNX08TST\INFADMIN","Not Running"
"Protected","OCBPRDRBAPP3","OCBPRDRBAPP3","","","150.150.70.108","00-50-56-B0-B3-07","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 3:22:23 AM","26655","0","0","0","0","0","0","OCBPRDRBAPP3\OCBADM","Not Running"
"Protected","JTellerDesa01","JTellerDesa01","","","150.150.6.83","00-50-56-9A-5D-24","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","BASA HN SERVERS DEV","Online","","2.0.1530","3/11/2019 11:13:58 PM","10220","0","0","0","0","0","0","","Not Running"
"Protected","localhost.localdomain","localhost.localdomain","","","150.150.60.108","00-50-56-A8-76-BC","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS PRD","Offline","4/11/2019 9:46:39 PM","2.0.1530","3/27/2019 11:51:21 PM","10130","0","0","1","0","0","6","","Not Running"
"Protected","SVR-APPINTQAS","SVR-APPINTQAS","","","10.128.254.27","00-50-56-B0-91-C5","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","11/26/2018 11:15:44 PM","64331","0","0","2","0","0","75","SVR-APPINTQAS\PRUEBAS","Not Running"
"Protected","NICPELAPPQAS","NICPELAPPQAS","","","150.150.70.189","00-50-56-B0-DA-18","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA ES SERVERS, BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:11:56 PM","36742","0","0","0","0","0","0","NICPELAPPQAS\INFADMIN,NICPELAPPQAS\NICPELADM","Not Running"
"Protected","ECMDBRAVA","ECMDBRAVA","","","150.150.70.73","00-50-56-9A-1B-5A","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 9:52:25 PM","31918","0","0","1","0","0","14","ECMDBRAVA\SAP","Not Running"
"Protected","VSRVEDPCLEARING","VSRVEDPClearing","","","150.150.60.23","00-50-56-B0-54-32","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS PRD","Offline","11/28/2018 3:04:06 PM","2.0.1494","11/26/2018 10:04:50 PM","982","0","0","0","0","0","0","VSRVEDPCLEARING\EDPADMIN","Not Running"
"Protected","SISTEMANOTIFICA","SistemaNotificaciones_PRD.ADBancat.hn","","","150.150.60.208","00-50-56-B0-B9-F7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","6/7/2019 4:50:14 PM","31860","0","0","1","0","0","0","ADBANCAT\USRFENIX,SISTEMANOTIFICA\OPERADOR,SISTEMANOTIFICA\INFADMIN","Not Running"
"Protected","MUSEOVIRTUAL","MuseoVirtual","","","192.168.108.20","00-50-56-A8-E2-C7","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","1/8/2019 4:47:45 PM","2.0.1494","11/15/2018 3:11:12 PM","32635","0","0","0","0","0","0","MUSEOVIRTUAL\INFADMIN","Not Running"
"Protected","COMMSFTP","CommSFTP","","","172.16.1.37","00-50-56-B0-B3-96","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/17/2019 5:19:03 AM","25457","0","0","0","0","0","0","COMMSFTP\ADMINISTRATOR","Not Running"
"Protected","OCBPRDWEB3","","","","","","5-AQT MPT SCB","","Agent Update 1530, BASA HN SERVERS PRD","Offline","","","3/29/2019 6:40:10 PM","0","0","0","0","0","0","0","","Not Running"
"Protected","VSRV-ABATTMON","VSRV-ABATTMon.ADBancat.hn","CN=VSRV-ABATTMON, OU=Servidores  red 60 y otros, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.243","00-50-56-B0-12-5F","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","5/20/2019 8:35:20 PM","2.0.1494","11/26/2018 10:17:06 PM","27764","0","0","0","0","0","0","VSRV-ABATTMON\ADMINISTRATOR","Not Running"
"Protected","VSRVEIBSFIDUAPP","vsrveibsfiduAPP.ADBancat.hn","CN=VSRVEIBSFIDUAPP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.89","00-50-56-B0-50-AB","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/30/2018 11:26:37 AM","28623","0","0","0","0","0","0","VSRVEIBSFIDUAPP\INFADMIN","Not Running"
"Protected","BANCATLANCOMNI","bancatlancomni","","","150.150.52.30","00-50-56-A8-B4-44","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/16/2019 2:00:34 AM","40400","0","0","0","0","0","0","BANCATLANCOMNI\ADMINISTRATOR","Not Running"
"Protected","SAPPIBASAPRD","SAPPIBASAPRD","","","150.150.70.91","00-50-56-B0-CD-FC","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","11/26/2018 10:29:35 PM","32051","0","0","0","0","0","3109","SAPPIBASAPRD\POPADM","Not Running"
"Protected","SQL-PCI","SQL-PCI","","","150.150.60.184","00-50-56-B0-02-6F","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","5/8/2019 8:15:44 AM","37129","0","0","1","0","0","0","SQL-PCI\INFADMIN","Not Running"
"Protected","VSRV-ABAAPPTTP","VSRV-ABAAPPTTP.ADBancat.hn","CN=VSRV-ABAAPPTTP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","192.168.109.60","00-50-56-A8-0C-29","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","6/5/2019 1:57:02 PM","2.0.1494","11/26/2018 10:16:24 PM","37155","0","0","0","0","0","0","VSRV-ABAAPPTTP\ADMINISTRATOR","Not Running"
"Protected","SSO-DB2-PRD","SSO-DB2-PRD.ADBancat.hn","CN=SSO-DB2-PRD, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.17, 10.128.0.19, 10.128.0.20, 192.168.157.5","00-50-56-9A-2B-42,00-50-56-9A-7E-25","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1510","3/13/2019 3:02:45 AM","35186","2","0","0","0","0","0","SSO-DB2-PRD\INFADMIN","Not Running"
"Protected","SADESBE_APP","SADESBE_APP.ADBancat.hn","CN=SADESBE_APP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.128","00-50-56-B0-EF-C7","Default","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/27/2019 7:49:12 PM","55853","0","0","0","0","0","0","SADESBE_APP\OCBSP05","Not Running"
"Protected","BALANCE","BALANCE","","","150.150.60.201","00-50-56-B0-1A-F4","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/26/2019 4:55:37 PM","10059","0","0","0","0","0","55","","Not Running"
"Protected","ConveniosDB","ConveniosDB","","","10.128.0.164","00-50-56-A8-B7-F8","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/28/2019 10:19:56 PM","6189","0","0","0","0","0","35","ROOT","Not Running"
"Protected","MWALLET-QAS","mWallet-QAS","","","150.150.70.90","00-50-56-B0-AE-EB","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/4/2019 10:49:34 PM","29950","0","0","1","0","0","0","MWALLET-QAS\INFADMIN","Not Running"
"Protected","SC-DB-DEV","SC-DB-DEV","","","150.150.6.117","00-50-56-B0-D6-8B","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:29:31 PM","30946","0","0","0","0","0","0","SC-DB-DEV\INFADMIN","Not Running"
"Protected","SRVDESA-APPINT","SRVDESA-APPINT","","","150.150.6.60","00-50-56-B0-64-66","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:35:04 PM","68906","0","0","1","0","0","21","SRVDESA-APPINT\INFADMIN","Not Running"
"Protected","VSRVEDPCLEAR","VSRVEDPClear","","","150.150.6.31","00-50-56-9A-56-E3","5-AQT MPT SCB + Optics","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS DEV","Offline","6/13/2019 5:49:40 PM","2.0.1530","11/26/2018 10:31:22 PM","32628","0","0","0","0","0","0","VSRVEDPCLEAR\EDPADMIN","Not Running"
"Protected","LICENCIASGX","LICENCIASGX.ADBancat.hn","CN=LICENCIASGX, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.10.201","00-50-56-B0-DD-A8","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN INFATLAN TGU, BASA HN SERVERS QAS","Online","","2.0.1530","3/14/2019 8:08:50 PM","47864","2","0","0","0","0","0","LICENCIASGX\INFADMIN","Not Running"
"Protected","VSRVTRNSVRSQL","VSRVTRNSVRSQL","","","150.150.60.218","00-50-56-A8-20-7A","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","4/4/2019 4:27:01 AM","35893","0","0","1","0","0","0","VSRVTRNSVRSQL\INFADMIN","Not Running"
"Protected","HNPRDPROCINFA","HNPRDPROCINFA.ADBancat.hn","CN=HNPRDPROCINFA, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.135","00-50-56-A8-CE-E0","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","5/28/2019 10:08:04 PM","62153","3","0","0","0","0","0","HNPRDPROCINFA\INFADMIN,ADBANCAT\ACAMADOR","Not Running"
"Protected","OCBPRDWEB1","","","","","","5-AQT MPT SCB","","Agent Update 1530, BASA HN SERVERS PRD","Offline","","","3/29/2019 6:39:04 PM","0","0","0","0","0","0","0","","Not Running"
"Protected","SRV-TGU-TR1","srv-tgu-tr1","","","150.150.6.15","00-50-56-B0-4A-62","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS DEV","Online","","2.0.1530","5/20/2019 4:05:41 AM","116655","0","0","1","0","0","0","SRV-TGU-TR1\OPERADOR","Not Running"
"Protected","BUILDSYSTEM","BUILDSYSTEM","","","150.150.70.88","00-50-56-B0-35-35","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 6.9 (Santiago)","BASA HN SERVERS SAP","Online","","2.0.1530","3/12/2019 8:30:29 PM","17581","0","0","0","0","0","0","ROOT","Not Running"
"Protected","ABATMS","ABATMS","","","192.168.109.103","00-50-56-B0-69-E6","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","BASA HN SERVERS PRD","Offline","4/4/2019 5:34:24 PM","2.0.1510","3/19/2019 4:29:04 AM","55802","0","0","0","0","0","0","ABATMS\INFADMIN","Not Running"
"Protected","ISPWSBKUPPOC","ISPWSBKUPPOC.ADBancat.hn","CN=ISPWSBKUPPOC, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.122","00-50-56-B0-22-77","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","1/28/2019 7:16:14 PM","28280","2","0","0","0","0","0","ISPWSBKUPPOC\INFADMIN","Not Running"
"Protected","IATGUVSRSAMTKN","IATGUVSRSAMTKN.ADBancat.hn","CN=IATGUVSRSAMTKN, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.60.181","00-50-56-9A-4C-3B","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:34:02 PM","92688","2","0","0","1","0","0","IATGUVSRSAMTKN\INFADMIN","Not Running"
"Protected","HNDESABAPROC","HNDESABAPROC.ADBancat.hn","CN=HNDESABAPROC, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.35","00-50-56-B0-E0-8A","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","6/7/2019 10:41:15 PM","58336","2","0","0","0","0","0","HNDESABAPROC\ADMINISTRATOR","Not Running"
"Protected","erpprcPjrtst","erpprcPjrtst","","","150.150.70.126","00-50-56-B0-76-0F","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/18/2019 1:03:17 AM","139895","0","0","0","0","0","0","ROOT,(UNKNOWN)","Not Running"
"Protected","REST_IVR","REST_IVR","","","10.128.0.132","00-50-56-A8-5C-48","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/15/2018 3:11:26 PM","36066","0","0","0","0","0","0","REST_IVR\INFADMIN","Not Running"
"Protected","SAE","SAE","","","169.254.74.65, 192.168.145.112","00-50-56-A8-29-00,00-50-56-A8-70-BD","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/21/2019 5:25:34 PM","42667","0","0","0","0","0","0","SAE\ADMINISTRATOR","Not Running"
"Protected","s4hsbxhn","s4hsbxhn","","","150.150.70.121","00-50-56-B0-7A-E4","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/18/2019 8:46:16 PM","97669","0","0","0","0","0","0","(UNKNOWN)","Not Running"
"Protected","EIBSFIDUAPPDV","EIBSFIDUAPPDV.ADBancat.hn","CN=EIBSFIDUAPPDV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.78","00-50-56-B0-8F-6A","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","3/3/2019 4:44:06 AM","68723","2","0","0","0","0","0","EIBSFIDUAPPDV\INFADMIN","Not Running"
"Protected","REPORTESITM","ReportesITM.ADBancat.hn","CN=REPORTESITM, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.151","00-50-56-B0-9F-4A","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","10/26/2018 1:23:36 AM","86762","2","0","1","0","0","1","REPORTESITM\RSALINAS,REPORTESITM\INFADMIN","Not Running"
"Protected","VSRVEDPCOMMUNIC","VSRVEDPCommunic","","","150.150.60.73","00-50-56-9A-00-27","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS PRD","Offline","6/19/2019 4:02:21 AM","2.0.1530","11/26/2018 9:56:27 PM","32776","0","0","0","0","0","0","VSRVEDPCOMMUNIC\EDPADMIN,VSRVEDPCOMMUNIC\INFADMIN","Not Running"
"Protected","OCBPRDBADMAPP1","OCBPRDBADMAPP1","","","10.128.254.45","00-50-56-B0-E1-8B","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","3/1/2019 8:25:37 PM","29120","0","0","0","0","0","0","OCBPRDBADMAPP1\OCBADM","Not Running"
"Protected","HNCONEIBS_APP","HNCONEIBS_APP.ADBancat.hn","CN=HNCONEIBS_APP, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.11","00-50-56-A8-31-DB","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","2/13/2019 8:22:48 PM","33251","0","0","0","0","0","0","HNCONEIBS_APP\INFADMIN","Not Running"
"Protected","VSRVSAPQASERP","VSRVSAPQASERP","","","150.150.70.26","00-50-56-B0-6E-87","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Offline","6/4/2019 5:22:47 AM","2.0.1530","11/26/2018 10:30:50 PM","37082","0","0","2","0","0","0","VSRVSAPQASERP\QASADM","Not Running"
"Protected","HNDESENTRUST_AP","HNDESENTRUST_APP.ADBancat.hn","","","150.150.6.56","00-50-56-B0-94-EF","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","3/3/2019 4:28:14 AM","41734","0","0","0","0","0","11","HNDESENTRUST_AP\INFADMIN","Not Running"
"Protected","SAP-PWRDSGNR","SAP-PWRDSGNR.ADBancat.hn","CN=SAP-PWRDSGNR, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.122","00-50-56-B0-1E-FD","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/29/2018 4:30:57 PM","35360","2","0","0","0","0","1","SAP-PWRDSGNR\INFADMIN","Not Running"
"Protected","QASAPPINTER","QASAPPINTER","","","10.128.254.13","00-50-56-B0-2D-59","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","11/26/2018 10:27:53 PM","50745","0","0","1","0","0","35","QASAPPINTER\INFADMIN","Not Running"
"Protected","NEWPOS","NEWPOS","","","150.150.60.232","00-19-B9-B8-DC-94","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1510","4/4/2019 4:34:40 AM","39816","0","0","2","0","0","0","NEWPOS\OPERADOR","Not Running"
"Protected","ITGUAPPBK2","ITGUAPPBK2.ADBancat.hn","CN=ITGUAPPBK2, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.10.200","00-50-56-B0-5D-CF","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Agent Update 1530, BASA HN INFATLAN TGU, BASA HN SERVERS QAS","Offline","6/24/2019 7:56:58 PM","2.0.1494","1/18/2019 3:02:27 PM","85110","0","0","13","0","0","0","ITGUAPPBK2\INFADMIN","Not Running"
"Protected","DSDEVHN","dsdevhn.ADBancat.hn","CN=DSDEVHN, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.146","00-50-56-B0-8F-0D","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","3/4/2019 2:38:53 PM","53294","2","0","0","0","0","0","DSDEVHN\SAP","Not Running"
