"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","State","Policy","OS Version","Offline Date","Agent Version","Zones","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","IP Addresses","MAC Addresses","Last Reported Users","Background Detection"
"Protected","TSMPRXYV6BASA9","tsmprxyv6basa9","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 12:56:51 AM","31117","0","0","0","0","0","0","192.168.145.93","00-50-56-A8-F4-DB","TSMPRXYV6BASA9\ADMINISTRATOR","Not Running"
"Protected","TSMPRXYVMNTR76","tsmprxyvmntr76","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 1:18:39 AM","34493","0","0","0","0","0","3","10.128.0.250","00-50-56-A8-96-95","TSMPRXYVMNTR76\INFADMIN","Not Running"
"Protected","WSCERVECERIATRA","wsCerveceriaTrans.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 1:21:14 AM","62537","0","0","0","0","0","0","10.128.0.169","00-50-56-A8-59-1B","WSCERVECERIATRA\INFADMIN","Not Running"
"Protected","ORIONSOLARWINDS","OrionSolarwindsDB","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 1:26:44 AM","43812","0","0","1","0","0","0","10.128.0.168","00-50-56-B0-46-76","ORIONSOLARWINDS\INFADMIN","Not Running"
"Protected","SW-SAM-DB","SW-SAM-DB","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 1:38:25 AM","49707","0","0","0","0","0","0","10.128.0.33","00-50-56-A8-84-91","SW-SAM-DB\INFADMIN","Not Running"
"Protected","SRV-APP-LEGAL","SRV-APP-LEGAL","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 1:53:05 AM","36870","0","0","0","0","0","0","10.128.0.44","00-50-56-B0-E3-9B","SRV-APP-LEGAL\INFADMIN,SRV-APP-LEGAL\ADMLEGAL","Not Running"
"Protected","LOGARITHM","LogArithm","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 2:03:33 AM","31036","0","0","0","0","0","0","10.128.0.61","00-50-56-B0-E1-53","LOGARITHM\ADMINISTRATOR,LOGARITHM\OPERADOR","Not Running"
"Protected","SRVAPPINTER-2","SRVAPPINTER-2","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 2:07:43 AM","52754","0","0","1","0","0","551","10.128.0.73","00-50-56-B0-D9-D4","SRVAPPINTER-2\INFADMIN","Not Running"
"Protected","SRVAPPINTER-3","SRVAPPINTER-3","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 2:16:55 AM","40374","0","0","1","0","0","0","10.128.0.97","00-50-56-A8-96-15","SRVAPPINTER-3\INFADMIN","Not Running"
"Protected","HNPRDCUMPLISENT","HNPRDCUMPLISENTINEL_APP.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 2:18:15 AM","64848","0","0","0","0","0","0","10.128.0.81","00-50-56-A8-79-69","HNPRDCUMPLISENT\INFADMIN","Not Running"
"Protected","HNPRDMYSQLCON","HNPRDMYSQLCON.ADBancat.hn","CN=HNPRDMYSQLCON, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 2:25:29 AM","34611","0","0","0","0","0","0","10.128.0.34","00-50-56-B0-67-08","HNPRDMYSQLCON\INFADMIN","Not Running"
"Protected","SILOCO-PRD","siloco-prd.ADBancat.hn","CN=SILOCO-PRD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 2:52:39 AM","39353","0","0","1","0","0","0","10.128.0.70","00-50-56-B0-96-E9","SILOCO-PRD\INFADMIN","Not Running"
"Protected","INTELLIVIEW-MN","IntelliView-MN","","","Online","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 3:07:46 AM","42323","0","0","0","0","0","0","10.128.0.98","00-50-56-B0-45-07","INTELLIVIEW-MN\INFADMIN","Not Running"
"Protected","OCBPRDRBAPP1","OCBPRDRBAPP1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/14/2019 3:08:10 AM","26575","0","0","0","0","0","0","10.128.10.12","00-50-56-B0-75-BE","OCBPRDRBAPP1\OCBADM","Not Running"
"Protected","VSRVNWPORDEV","VSRVNWPORDEV","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 6:24:31 PM","145795","0","0","0","0","0","0","150.150.70.161","00-50-56-B0-13-E5","(UNKNOWN)","Not Running"
"Protected","s4hsbxhn","s4hsbxhn","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 8:46:16 PM","97669","0","0","0","0","0","0","150.150.70.121","00-50-56-B0-7A-E4","(UNKNOWN),ROOT","Not Running"
"Protected","sapcmlfisbx","sapcmlfisbx","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 9:00:28 PM","36555","0","0","0","0","0","0","150.150.70.147","00-50-56-B0-A6-D8","(UNKNOWN)","Not Running"
"Protected","sapdmpesbx","sapdmpesbx","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 9:15:48 PM","70998","0","0","0","0","0","0","150.150.70.148","00-50-56-B0-7F-BB","(UNKNOWN)","Not Running"
"Protected","blzsbxbnklnx","blzsbxbnklnx","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 9:54:53 PM","131779","0","0","0","0","0","0","150.150.70.172","00-50-56-B0-70-D9","(UNKNOWN)","Not Running"
"Protected","blzsbxcmllnx","blzsbxcmllnx","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 10:13:09 PM","114765","0","0","0","0","0","0","150.150.70.173","00-50-56-B0-1E-4F","(UNKNOWN)","Not Running"
"Protected","dmtrainhn","dmtrainhn","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/18/2019 11:32:21 PM","53414","0","0","0","0","0","0","150.150.70.180","00-50-56-B0-06-27","(UNKNOWN),ROOT","Not Running"
"Protected","sapbwdevbz","sapbwdevbz","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 12:41:02 AM","105594","0","0","0","0","0","0","150.150.70.196","00-50-56-B0-BA-1E","(UNKNOWN)","Not Running"
"Protected","sapbwqabz","sapbwqabz","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 12:53:44 AM","105816","0","0","0","0","0","0","150.150.70.197","00-50-56-B0-B1-57","(UNKNOWN)","Not Running"
"Protected","sapcrmdevlnx","sapcrmdevlnx","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 1:09:00 AM","128679","0","0","0","0","0","0","150.150.70.176","00-50-56-B0-EF-A1","ROOT,(UNKNOWN)","Not Running"
"Protected","VSRV-SISTCONTA","VSRV-SISTCONTA","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS PRD","3/19/2019 1:29:05 AM","33271","0","0","1","0","0","0","150.150.60.91","00-50-56-9A-0E-7A","VSRV-SISTCONTA\INFADMIN","Not Running"
"Protected","sapfiorilxqa","sapfiorilxqa","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 1:32:50 AM","15440","0","0","0","0","0","0","150.150.70.193","00-50-56-B0-DC-89","(UNKNOWN)","Not Running"
"Protected","UCCX-WFO-WFM","UCCX-WFO-WFM","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD","3/19/2019 2:15:45 AM","43472","0","0","3","0","0","0","172.16.1.38","00-50-56-B0-26-C5","UCCX-WFO-WFM\INFADMIN,UCCX-WFO-WFM\ADMINISTRATOR","Not Running"
"Protected","VSRVSAPERPPRD","vsrvsaperpprd","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","","2.0.1510","BASA HN SERVERS SAP","3/19/2019 2:21:59 AM","37128","0","0","2","0","0","0","150.150.70.20","00-50-56-B0-10-83","VSRVSAPERPPRD\PRDADM","Not Running"
"Protected","cmltrainhn","cmltrainhn","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 2:37:51 AM","79864","0","0","0","0","0","0","150.150.70.181","00-50-56-B0-BF-0E","(UNKNOWN)","Not Running"
"Protected","saphanabckdvqa","saphanabckdvqa","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 2:49:16 AM","78767","0","0","0","0","0","0","150.150.70.183","00-50-56-B0-6F-38","(UNKNOWN)","Not Running"
"Protected","OCBPRDRBAPP1","OCBPRDRBAPP1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 2:57:35 AM","26697","0","0","0","0","0","0","150.150.70.106","00-50-56-B0-2B-8E","OCBPRDRBAPP1\OCBADM","Not Running"
"Protected","sybdbacockpit","sybdbacockpit","","","Offline","5-AQT MPT SCB","SUSE Linux Enterprise Server 12 SP3","5/23/2019 1:15:37 AM","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:00:35 AM","109710","0","0","0","0","0","0","150.150.70.215","00-50-56-B0-7E-FD","ROOT","Not Running"
"Protected","saperpdevnic","saperpdevnic","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:15:00 AM","108894","0","0","0","0","0","0","150.150.70.37","00-50-56-B0-14-A4","(UNKNOWN)","Not Running"
"Protected","OCBPRDRBAPP2","OCBPRDRBAPP2","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:15:10 AM","26321","0","0","0","0","0","0","150.150.70.107","00-50-56-B0-8C-82","OCBPRDRBAPP2\OCBADM","Not Running"
"Protected","solmanlnxdev","solmanlnxdev","","","Offline","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","5/24/2019 4:57:43 PM","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:20:58 AM","145469","0","0","0","0","0","0","150.150.70.41","00-50-56-B0-79-02","ROOT","Not Running"
"Protected","OCBPRDRBAPP3","OCBPRDRBAPP3","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:22:23 AM","26655","0","0","0","0","0","0","150.150.70.108","00-50-56-B0-B3-07","OCBPRDRBAPP3\OCBADM","Not Running"
"Protected","finsvcsdevqas","finsvcsdevqas","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:29:02 AM","44481","0","0","0","0","0","0","150.150.70.60","00-50-56-B0-7C-6D","ROOT,(UNKNOWN)","Not Running"
"Protected","OCBPRDRBAPP4","OCBPRDRBAPP4","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:29:39 AM","26518","0","0","0","0","0","0","150.150.70.109","00-50-56-B0-A4-31","OCBPRDRBAPP4\OCBADM","Not Running"
"Protected","OCBPRDBADMAPP1","OCBPRDBADMAPP1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:36:46 AM","27361","0","0","0","0","0","0","150.150.70.110","00-50-56-B0-05-DB","OCBPRDBADMAPP1\OCBADM","Not Running"
"Protected","OCBPRDBADMAPP2","OCBPRDBADMAPP2","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 3:42:55 AM","26670","0","0","0","0","0","0","150.150.70.111","00-50-56-B0-1D-DC","OCBPRDBADMAPP2\OCBADM","Not Running"
"Protected","vsrvsapcrmqas","vsrvsapcrmqas","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP1","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 4:04:54 AM","128635","0","0","0","0","0","0","150.150.70.67","00-50-56-B0-D6-4A","ROOT","Not Running"
"Protected","ABATMS","ABATMS","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","4/4/2019 5:34:24 PM","2.0.1510","BASA HN SERVERS PRD","3/19/2019 4:29:04 AM","55802","0","0","0","0","0","0","192.168.109.103","00-50-56-B0-69-E6","ABATMS\INFADMIN","Not Running"
"Protected","SAPCRMDEV","SAPCRMDEV","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 4:35:43 AM","110305","0","0","0","0","0","0","150.150.70.68","00-50-56-B0-2F-AF","ROOT","Not Running"
"Protected","SAPCRMQA","SAPCRMQA","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 4:35:46 AM","152743","0","0","0","0","0","0","150.150.70.69","00-50-56-B0-B7-E4","(UNKNOWN),ROOT","Not Running"
"Protected","WSCERVECERIA","wsCerveceria.ADBancat.hn","CN=WSCERVECERIA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/19/2019 4:37:59 AM","45322","0","0","0","0","0","0","192.168.109.104","00-50-56-A8-73-07","WSCERVECERIA\INFADMIN","Not Running"
"Protected","INVATLAN","invatlan","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/19/2019 5:13:09 AM","26214","0","0","0","0","0","0","192.168.109.35","00-50-56-B0-8D-DD","INVATLAN\ADMINISTRATOR","Not Running"
"Protected","saperpdev","saperpdev","","","Online","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","","2.0.1530","BASA HN SERVERS SAP","3/19/2019 5:24:26 PM","153047","0","0","0","0","0","0","150.150.70.77","00-50-56-B0-88-63","(UNKNOWN)","Not Running"
"Protected","jtar1-01","jtar1-01","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.6 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/20/2019 8:49:20 PM","10834","0","0","0","0","0","54","150.150.60.63","00-0C-29-FB-71-1F","","Not Running"
"Protected","jtar2-01","jtar2-01","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/20/2019 9:03:04 PM","9230","0","0","0","0","0","53","150.150.60.131","00-0C-29-AD-AC-F5","","Not Running"
"Protected","jtar3-01","jtar3-01","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/20/2019 9:10:37 PM","9432","0","0","0","0","0","55","150.150.60.195","00-0C-29-2B-A7-2E","","Not Running"
"Protected","HNPRDAUTOMATE_A","HNPRDAUTOMATE_APP.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","3/21/2019 12:42:41 AM","30694","0","0","1","0","0","1","10.128.2.70","00-50-56-A8-63-86","HNPRDAUTOMATE_A\INFADMIN,ADBANCAT\HN_AUTOMATE","Not Running"
"Protected","SERVICIOSMULTIP","ServiciosMultiples.ADBancat.hn","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 12:54:45 AM","30104","0","0","1","0","0","0","192.168.109.50","00-50-56-B0-30-D1","SERVICIOSMULTIP\INFADMIN","Not Running"
"Protected","DATACOLLECTOR","DataCollector","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 2:50:42 AM","51898","0","0","0","0","0","0","192.168.145.102","00-50-56-A8-E4-50","DATACOLLECTOR\INFADMIN","Not Running"
"Protected","VEEAMBK","VeeamBK","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 2:59:27 AM","37736","0","0","0","0","0","0","192.168.145.133","00-50-56-A8-0E-25","VEEAMBK\ADMINISTRADOR","Not Running"
"Protected","TSMPRXYV6BASA10","tsmprxyv6basa10","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 3:06:02 AM","31495","0","0","0","0","0","0","192.168.145.167","00-50-56-A8-C1-FE","TSMPRXYV6BASA10\ADMINISTRATOR","Not Running"
"Protected","SAE","SAE","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 5:25:34 PM","41754","0","0","0","0","0","0","169.254.74.65, 192.168.145.112","00-50-56-A8-29-00,00-50-56-A8-70-BD","SAE\ADMINISTRATOR","Not Running"
"Protected","WIN-PH60DT964LH","WIN-PH60DT964LH","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","6/26/2019 6:19:11 PM","2.0.1530","BASA HN SERVERS PRD","3/21/2019 5:49:44 PM","25362","0","0","0","0","0","0","150.150.60.166","00-50-56-9A-55-68","WIN-PH60DT964LH\ADMINISTRATOR","Not Running"
"Unsafe","HN_PRD_SOLARWIN","HN_PRD_SOLARWINDS_DB.ADBancat.hn","","","Offline","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","4/8/2019 10:17:57 PM","2.0.1510","BASA HN SERVERS PRD","3/21/2019 8:01:32 PM","60793","0","1","0","0","0","0","10.128.0.147","00-50-56-A8-88-56","HN_PRD_SOLARWIN\INFADMIN","Not Running"
"Protected","jtar1-02","jtar1-02","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 9:07:00 PM","8523","0","0","0","0","0","53","150.150.60.116","00-0C-29-50-DC-83","","Not Running"
"Protected","jtar3-02","jtar3-02","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 10:58:11 PM","9430","0","0","0","0","0","55","150.150.60.230","00-0C-29-47-17-EE","ROOT","Not Running"
"Protected","jtar2-02","jtar2-02","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/21/2019 11:00:04 PM","9313","0","0","0","0","0","52","150.150.60.183","00-0C-29-44-D7-61","","Not Running"
"Protected","ISPMAIN","ISPMAIN","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/24/2019 6:59:35 PM","47251","0","0","3","0","0","0","150.150.60.248, 192.168.145.166","A0-36-9F-EB-1B-89,A0-36-9F-EB-1D-DD","ISPMAIN\ADMINISTRATOR","Not Running"
"Protected","WIN-4BAWK8W7CD0","WIN-4BAWK8W7CD0","","","Online","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","","2.0.1530","BASA HN SERVERS PRD","3/24/2019 7:59:21 PM","22500","0","0","1","0","0","0","150.150.60.196","00-19-B9-B8-DC-6C","WIN-4BAWK8W7CD0\INFADMIN","Not Running"
"Protected","jtarlofisa","jtarlofisa","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/25/2019 4:38:30 PM","11488","0","0","0","0","0","288","150.150.60.228","00-50-56-B0-CB-C6","ROOT","Not Running"
"Protected","LibroquejasBackOffice","LibroquejasBackOffice","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.6 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/25/2019 8:16:31 PM","5838","0","0","0","0","0","379","10.128.0.161","00-50-56-A8-F6-CF","ROOT","Not Running"
"Protected","libroquejasfrontoffice","libroquejasfrontoffice","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.6 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/25/2019 8:20:30 PM","5860","0","0","0","0","0","326","10.128.0.162","00-50-56-A8-42-B3","ROOT","Not Running"
"Protected","jta-preprd","jta-preprd","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","","2.0.1530","BASA HN SERVERS PRD, BASA HN SERVERS QAS","3/25/2019 8:43:46 PM","10328","0","0","0","0","0","56","10.128.2.115","00-50-56-A8-92-2B","","Not Running"
"Protected","jtar1-01","jtar1-01","","","Offline","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","6/25/2019 9:13:03 PM","2.0.1530","BASA HN SERVERS PRD","3/25/2019 8:57:33 PM","10354","0","0","0","0","0","54","150.150.60.214","00-50-56-A8-B1-C3","","Not Running"
"Protected","beanarioActivos","beanarioActivos","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/26/2019 2:31:54 PM","8568","0","0","0","0","0","210","10.128.0.154","00-50-56-A8-CD-0F","ROOT","Not Running"
"Protected","Actualizacion","Actualizacion","","","Online","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","","2.0.1530","BASA HN SERVERS PRD","3/26/2019 2:35:39 PM","8368","0","0","0","0","0","993","10.128.0.155","00-50-56-A8-51-48","ROOT","Not Running"
"Protected","OCBPRDRBAPP2","OCBPRDRBAPP2","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/15/2019 1:08:37 AM","26786","0","0","0","0","0","0","10.128.10.13","00-50-56-B0-FD-51","OCBPRDRBAPP2\OCBADM","Not Running"
"Protected","OCBPRDBADMAPP1","OCBPRDBADMAPP1","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS PRD","3/15/2019 1:15:31 AM","27480","0","0","0","0","0","0","10.128.10.14","00-50-56-B0-DF-43","OCBPRDBADMAPP1\INFADMIN,OCBPRDBADMAPP1\OCBADM","Not Running"
"Protected","APPINT-PCI","APPINT-PCI","","","Online","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","3/15/2019 1:21:47 AM","28902","0","0","1","0","0","0","10.128.2.69","00-50-56-A8-1F-92","APPINT-PCI\INFADMIN","Not Running"
