"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Agent Version","Policy","OS Version","State","Zones","Offline Date","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","A01INNOVACI0N5","A01INNOVACI0N5.ADBancat.hn","CN=A01INNOVACI0N5, OU=Region Centro_Sur A-G-I-J-L-M, OU=Computadores, DC=ADBancat, DC=hn","","10.10.11.231, 10.143.255.47","D4-81-D7-6A-1E-97,F4-8C-50-1E-C4-59","2.0.1530","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","Online","BASA HN LAPTOPS, BASA HN SERVERS PRD, BASA_HN_ADMINISTRATIVO_CENTROSUR","","12/20/2018 7:07:08 PM","87600","0","0","0","0","0","2","ADBANCAT\EABILES","Not Running"
"Protected","A01MEDPAG3","A01MEDPAG3.ADBancat.hn","CN=A01MEDPAG3, OU=Region Centro_Sur A-G-I-J-L-M, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.143.248.88, 10.169.6.17","80-86-F2-DC-88-22,EC-F4-BB-3D-03-5C","2.0.1530","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","Online","BASA HN LAPTOPS, BASA HN SERVERS PRD, BASA_HN_ADMINISTRATIVO_CENTROSUR","","1/7/2019 2:25:53 PM","68959","0","0","4","0","0","1","ADBANCAT\MRMARTINEZ","Not Running"
"Protected","EXCEPTIONFILEBL","ExceptionFileBlock","","","10.128.2.101","00-50-56-A8-C1-C6","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS QAS","","1/11/2019 4:17:25 PM","86248","0","0","0","0","0","0","EXCEPTIONFILEBL\OPERADOR,EXCEPTIONFILEBL\INFADMIN","Not Running"
"Protected","TABLEAU-OLD","TABLEAU-OLD","","","10.128.0.42","00-50-56-B0-73-B8","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","12/27/2018 12:20:23 AM","11/26/2018 11:18:27 PM","3522","0","0","0","0","0","0","TABLEAU-OLD\INFADMIN","Not Running"
"Protected","SINGLESING-ON","SingleSing-On","","","150.150.70.177","00-50-56-B0-97-B6","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:51:54 PM","11/26/2018 11:23:03 PM","48735","0","0","0","0","0","3","SINGLESING-ON\INFADMIN","Not Running"
"Protected","AUDITORIABASA","auditoriabasa","","","150.150.60.151","00-50-56-B0-BB-34","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/26/2018 11:24:15 PM","46916","0","0","1","0","0","4","AUDITORIABASA\INFADMIN","Not Running"
"Protected","SAPPOCOREPRD","SAPPOCOREPRD","","","150.150.70.113","00-50-56-A8-86-66","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","11/26/2018 11:00:38 PM","32828","0","0","0","0","0","4","SAPPOCOREPRD\PCPADM,SAPPOCOREPRD\INFADMIN","Not Running"
"Protected","VSRV-ABATTWEBP","VSRV-ABATTWEBP.ADBancat.hn","CN=VSRV-ABATTWEBP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.69","00-50-56-A8-C2-86","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/26/2018 11:02:35 PM","44653","0","0","0","0","0","20","VSRV-ABATTWEBP\ADMINISTRATOR","Not Running"
"Protected","GROUPWARE","GROUPWARE","","","150.150.70.120","00-50-56-B0-E7-DF","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","5/14/2019 3:46:58 PM","11/26/2018 11:03:05 PM","26211","0","0","0","0","0","0","GROUPWARE\INFADMIN","Not Running"
"Protected","CLEARINGMC2","ClearingMC2","","","150.150.60.252","00-50-56-A8-01-0F","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:53:13 PM","11/26/2018 11:09:14 PM","36909","0","0","1","0","0","7","CLEARINGMC2\OPERADOR","Not Running"
"Protected","TIMEMANAGEMENT","TimeManagement","","","10.128.0.96","00-50-56-A8-6F-A1","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/26/2018 11:12:01 PM","29423","0","0","0","1","0","1","TIMEMANAGEMENT\RRHHUSER","Not Running"
"Protected","ECMQCONTENTFECO","ECMQCONTENTFECO","","","150.150.70.156","00-50-56-B0-6C-5B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","11/26/2018 11:12:46 PM","36206","0","0","0","0","0","1","ECMQCONTENTFECO\INFADMIN","Not Running"
"Protected","ECMQCONTENTFEOP","ECMQCONTENTFEOP.ADBancat.hn","CN=ECMQCONTENTFEOP, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.154","00-50-56-B0-1C-89","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS SAP","8/19/2019 5:54:41 PM","11/26/2018 11:15:12 PM","35623","0","0","0","0","0","2","ECMQCONTENTFEOP\INFADMIN","Not Running"
"Protected","CERBERUS","Cerberus","","","192.168.107.10","00-50-56-9A-01-16","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","11/26/2018 10:52:47 PM","11/26/2018 10:49:48 PM","616","0","0","0","0","0","0","CERBERUS\INFADMIN","Not Running"
"Protected","VSRV-ABATTDBP","VSRV-ABATTDBP.ADBancat.hn","CN=VSRV-ABATTDBP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.226","00-50-56-A8-00-87","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/26/2018 10:57:34 PM","48398","0","0","0","0","0","0","VSRV-ABATTDBP\ADMINISTRATOR","Not Running"
"Protected","VSRVWSIISPCI","VSRVWSIISPCI","","","150.150.60.68","00-50-56-9A-3C-9E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","11/26/2018 10:58:58 PM","34139","0","0","1","0","0","0","VSRVWSIISPCI\INFADMIN","Not Running"
"Protected","CONSULTABOLETOS","ConsultaBoletos","","","192.168.109.41","00-50-56-A8-74-CA","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","11/26/2018 10:59:29 PM","38990","0","0","0","0","0","298","CONSULTABOLETOS\INFADMIN","Not Running"
"Protected","WSUSBANCAT","wsusbancat.ADBancat.hn","CN=WSUSBANCAT, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.203","00-50-56-B0-D6-7C","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/7/2019 3:42:41 PM","11/26/2018 10:43:19 PM","2618","0","0","0","0","0","0","WSUSBANCAT\ADMINISTRATOR","Not Running"
"Protected","ECMDCONTENT","ecmdcontent.ADBancat.hn","CN=ECMDCONTENT, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.116","00-50-56-B0-51-7E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","11/26/2018 10:43:23 PM","40253","0","0","1","0","0","28","ECMDCONTENT\INFADMIN","Not Running"
"Protected","MWDB02V2PRD","MWDB02v2PRD","","","150.150.60.245","00-50-56-B0-33-36","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","8/19/2019 5:54:30 PM","11/26/2018 10:43:37 PM","37037","0","0","0","0","0","4","MWDB02V2PRD\INFADMIN","Not Running"
"Protected","BUILDSYSTEM","BUILDSYSTEM","","","150.150.70.88","00-50-56-B0-35-35","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 6.9 (Santiago)","Online","BASA HN SERVERS SAP","","3/12/2019 8:30:29 PM","17581","0","0","0","0","0","0","ROOT","Not Running"
"Protected","MWPROXYPRD","MWProxyPRD.ADBancat.hn","CN=MWPROXYPRD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","192.168.109.19","00-50-56-B0-7D-75","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/12/2019 10:05:38 PM","34580","0","0","0","0","0","0","MWPROXYPRD\INFADMIN","Not Running"
"Protected","sjtreg01-app.bancatlan.hn","sjtreg01-app.bancatlan.hn","","","150.150.60.224","00-50-56-9A-6C-85","2.0.1530","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 6.7 (Santiago)","Offline","BASA HN SERVERS PRD, PRUEBA","5/2/2019 10:51:11 PM","3/7/2019 9:35:57 PM","14204","0","0","0","0","0","0","ROOT","Not Running"
"Protected","SRV-VTS","SRV-VTS","","","150.150.60.222","F8-BC-12-5B-35-AB","2.0.1510","5-AQT MPT SCB","Microsoft Windows 7 Professional, Service Pack 1","Offline","Agent Update 1534, BASA HN SERVERS PRD","3/25/2019 2:34:43 PM","3/8/2019 8:47:24 PM","34421","0","0","0","0","0","0","SRV-VTS\ADMINISTRADOR","Not Running"
"Protected","REQUERIMIENTODE","RequerimientodeSistemasDB.ADBancat.hn","","","10.128.0.135, 169.254.119.116","00-50-56-A8-A9-0A,02-00-4C-4F-4F-50","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","3/9/2019 5:05:08 PM","73002","0","0","0","0","0","0","REQUERIMIENTODE\INFADMIN","Not Running"
"Protected","CRM-DB","CRM-DB.ADBancat.hn","CN=CRM-DB, CN=Computers, DC=ADBancat, DC=hn","","10.128.0.170","00-50-56-A8-B7-84","2.0.1510","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS PRD","3/11/2019 9:48:34 PM","3/11/2019 8:07:05 PM","17211","0","0","0","0","0","0","CRM-DB\INFADMIN","Not Running"
"Protected","ECMDDB1","ecmddb1","","","150.150.70.168","00-50-56-B0-7D-84","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 11:38:56 PM","46713","0","0","0","0","0","0","ECMDDB1\SAP","Not Running"
"Protected","COTIZADORMOVILQ","CotizadorMovilQA","","","192.168.109.38","00-50-56-B0-CD-73","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/5/2019 4:17:34 PM","29707","0","0","1","0","0","64","COTIZADORMOVILQ\INFADMIN","Not Running"
"Protected","COTIZADORMOVILD","CotizadorMovilDesarrollo","","","192.168.109.39","00-50-56-B0-74-C4","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/5/2019 4:18:08 PM","30657","0","0","1","0","0","240","COTIZADORMOVILD\INFADMIN","Not Running"
"Protected","HNDEVGROUP1A","HNDEVGROUP1A.ADBancat.hn","CN=HNDEVGROUP1A, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","192.168.145.168","00-50-56-B0-BD-7D","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS QAS","","3/5/2019 5:30:08 PM","47741","0","0","1","0","0","0","HNDEVGROUP1A\INFADMIN","Not Running"
"Protected","SAPSLM","SAPSLM.ADBancat.hn","CN=SAPSLM, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.15, 169.254.7.80","00-50-56-B0-57-1B,02-00-4C-4F-4F-50","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS SAP","","3/5/2019 11:49:10 PM","72799","0","0","1","2","0","0","SAPSLM\INFADMIN,SAPSLM\SLMADM","Not Running"
"Protected","MWJMTERTSTPRD","MWJMTERTSTPRD.ADBancat.hn","CN=MWJMTERTSTPRD, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.118","00-50-56-B0-C0-C1","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/3/2019 5:24:55 AM","39460","0","0","0","0","0","33","MWJMTERTSTPRD\INFADMIN","Not Running"
"Protected","DSDEVHN","dsdevhn.ADBancat.hn","CN=DSDEVHN, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.146","00-50-56-B0-8F-0D","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 2:38:53 PM","57600","0","0","0","0","0","0","DSDEVHN\SAP,DSDEVHN\INFADMIN","Not Running"
"Protected","DISCLOSUREMANAG","DisclosureManagementDEV.ADBancat.hn","","","150.150.70.171","00-50-56-B0-5F-FD","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 3:25:21 PM","65551","0","0","0","0","0","0","DISCLOSUREMANAG\SAP","Not Running"
"Protected","DSDEVBZ","dsdevbz","","","150.150.70.194","00-50-56-B0-84-E0","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 3:26:57 PM","55239","0","0","0","0","0","0","DSDEVBZ\INFADMIN,DSDEVBZ\SAP","Not Running"
"Protected","DSQASBZ","dsqasbz.ADBancat.hn","CN=DSQASBZ, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.195","00-50-56-B0-E4-34","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 3:28:45 PM","48557","0","0","0","0","0","0","DSQASBZ\INFADMIN","Not Running"
"Protected","MWALLET-DEV","mWallet-dev","","","150.150.70.87","00-50-56-B0-0E-5B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 3:47:24 PM","27482","0","0","1","0","0","0","MWALLET-DEV\SAP,MWALLET-DEV\INFADMIN","Not Running"
"Protected","ECMQCONTENTBE","ecmqcontentbe.ADBancat.hn","CN=ECMQCONTENTBE, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.138","00-50-56-B0-F2-F3","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 3:51:14 PM","44462","0","0","1","0","0","17","ECMQCONTENTBE\SAP,ECMQCONTENTBE\INFADMIN","Not Running"
"Protected","ECMDBLAZON","ecmdblazon","","","150.150.70.59","00-50-56-B0-C6-8E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 5:21:19 PM","34551","0","0","0","0","0","0","ECMDBLAZON\INFADMIN,ECMDBLAZON\SAP","Not Running"
"Protected","ECMQCONTENTFENE","ECMQCONTENTFENE","","","150.150.70.155","00-50-56-B0-BB-50","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 8:15:54 PM","34360","0","0","0","0","0","5","ECMQCONTENTFENE\INFADMIN","Not Running"
"Protected","VSRVSBXSAP","VSRVSBXSAP.ADBancat.hn","CN=VSRVSBXSAP, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.24","00-50-56-B0-30-04","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","Online","BASA HN SERVERS SAP","","3/4/2019 9:12:05 PM","59157","0","0","2","0","0","0","VSRVSBXSAP\SAP","Not Running"
"Protected","VSRVPIDEV","VSRVPIDEV.ADBancat.hn","CN=VSRVPIDEV, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.52","00-50-56-B0-6C-A2","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 10:25:26 PM","31919","0","0","1","0","0","0","VSRVPIDEV\PIDADM","Not Running"
"Protected","OCB-DEV","OCB-dev","","","150.150.70.86","00-50-56-B0-FF-92","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 10:38:41 PM","28176","0","0","1","0","0","0","OCB-DEV\SAP,OCB-DEV\INFADMIN","Not Running"
"Protected","DEV-OCB","DEV-OCB.ADBancat.hn","CN=DEV-OCB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.89","00-50-56-B0-5A-45","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 10:44:36 PM","33393","0","0","1","0","0","1","DEV-OCB\SAP","Not Running"
"Protected","MWALLET-QAS","mWallet-QAS","","","150.150.70.90","00-50-56-B0-AE-EB","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","3/4/2019 10:49:34 PM","30196","0","0","1","0","0","0","MWALLET-QAS\INFADMIN","Not Running"
"Protected","TSMPRXYVBASA1","tsmprxyvbasa1","","","192.168.145.171","00-50-56-B0-79-FF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/1/2019 11:59:26 PM","34538","0","0","1","0","0","2","TSMPRXYVBASA1\INFADMIN","Not Running"
"Protected","ISPRESTORETMP","ISPRESTORETMP","","","10.128.2.57","00-50-56-B0-D6-37","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS QAS","","3/2/2019 12:09:16 AM","34146","0","0","1","0","0","0","ISPRESTORETMP\INFADMIN","Not Running"
"Protected","PROCESSMAKERINF","ProcessMakerInfatlan","","","10.128.0.149","00-50-56-B0-EE-91","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS PRD","4/10/2019 10:17:32 PM","3/2/2019 12:15:48 AM","25441","0","0","0","0","0","0","PROCESSMAKERINF\INFADMIN","Not Running"
"Protected","HNQASPORTAL_WEB","HNQASPORTAL_WEB.ADBancat.hn","","","150.150.52.19","00-50-56-B0-60-07","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","3/1/2019 9:44:48 PM","32009","0","0","0","0","0","0","HNQASPORTAL_WEB\ADMINISTRATOR","Not Running"
"Protected","QASSAPPIBASA","QASSAPPIBASA.ADBancat.hn","CN=QASSAPPIBASA, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.38","00-50-56-B0-3E-85","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","2/26/2019 11:43:00 PM","32040","0","0","0","0","0","1","QASSAPPIBASA\PIQADM,QASSAPPIBASA\INFADMIN","Not Running"
"Protected","SRM","SRM","","","192.168.145.61","00-50-56-B0-26-DF","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","2/27/2019 1:05:15 AM","31212","0","0","0","0","0","0","SRM\ADMINISTRATOR","Not Running"
"Protected","QFLOW-DB","Qflow-DB.ADBancat.hn","CN=QFLOW-DB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.57","00-50-56-B0-E8-5B","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","2/27/2019 2:19:23 AM","35006","0","0","1","0","0","0","QFLOW-DB\INFADMIN","Not Running"
"Protected","SRV-DESKTOPCENT","SRV-DesktopCentral.ADBancat.hn","","","10.128.0.109","00-50-56-A8-9D-54","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","2/27/2019 3:55:32 AM","37015","0","0","0","0","0","7","ADBANCAT\LMIRON.ADMIN,SRV-DESKTOPCENT\SOPORTE","Not Running"
"Protected","BDT-BACKEND","BdT-BackEnd","","","10.128.0.24","00-50-56-9A-29-4E","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","Online","BASA HN SERVERS PRD","","2/27/2019 4:09:38 AM","32437","0","0","0","0","0","0","BDT-BACKEND\INFADMIN","Not Running"
"Protected","QFLOW-SMS","Qflow-SMS.ADBancat.hn","CN=QFLOW-SMS, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.78","00-50-56-B0-8D-60","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","2/27/2019 5:12:36 AM","28643","0","0","1","0","0","0","QFLOW-SMS\INFADMIN","Not Running"
"Protected","APPJAVA-PRD","APPJAVA-PRD","","","10.128.0.119","00-50-56-B0-4B-65","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","2/27/2019 6:24:52 AM","31731","0","0","1","0","0","0","APPJAVA-PRD\INFADMIN","Not Running"
"Protected","DEVPOCOREESV","DEVPOCOREESV.ADBancat.hn","CN=DEVPOCOREESV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.13.10","00-50-56-B0-F2-39","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA ES SERVERS","","3/1/2019 5:40:22 PM","46348","0","0","0","0","0","0","DEVPOCOREESV\INFADMIN","Not Running"
"Protected","HNCONEIBS_APP","HNCONEIBS_APP.ADBancat.hn","CN=HNCONEIBS_APP, OU=Contingencia, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.11","00-50-56-A8-31-DB","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS PRD","","2/13/2019 8:22:48 PM","33251","0","0","0","0","0","0","HNCONEIBS_APP\INFADMIN","Not Running"
"Protected","TSMPRXYVBASA2","tsmprxyvbasa2.ADBancat.hn","CN=TSMPRXYVBASA2, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","192.168.145.172","00-50-56-B0-B3-23","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS PRD","","2/20/2019 1:13:08 AM","42226","0","0","1","0","0","21","TSMPRXYVBASA2\INFADMIN","Not Running"
"Protected","DSQASHN","dsqashn.ADBancat.hn","CN=DSQASHN, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.162","00-50-56-B0-FA-44","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS SAP","","2/20/2019 3:06:21 PM","56124","0","0","0","0","0","0","DSQASHN\INFADMIN","Not Running"
"Protected","EIBSIMGTST","eibsIMGTST","","","150.150.60.59","00-50-56-B0-1A-C2","2.0.1494","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS PRD","4/10/2019 10:12:01 PM","2/21/2019 12:24:03 AM","31081","0","0","0","0","0","0","EIBSIMGTST\INFADMIN","Not Running"
"Protected","ECMQARCHIVE","ecmqarchive.ADBancat.hn","CN=ECMQARCHIVE, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.139","00-50-56-B0-6C-CC","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","2/21/2019 2:35:56 AM","35066","0","0","1","0","0","1","ECMQARCHIVE\SAP","Not Running"
"Protected","OCBSP04DATABASE","OCBSP04DatabaseDEV","","","150.150.70.152","00-50-56-B0-74-78","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","2/21/2019 1:55:46 PM","32067","0","0","1","0","0","0","OCBSP04DATABASE\INFADMIN","Not Running"
"Protected","OCBSP04APPSRV2C","OCBSP04AppSrv2CBQA","","","150.150.70.212","00-50-56-B0-38-CB","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","2/21/2019 2:10:23 PM","32373","0","0","1","0","0","2","OCBSP04APPSRV2C\INFADMIN","Not Running"
"Protected","OCBAPPSRV1DEV","OCBAppSrv1DEV.ADBancat.hn","CN=OCBAPPSRV1DEV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.70.153","00-50-56-B0-94-4F","2.0.1530","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS SAP","","2/21/2019 2:13:51 PM","31441","0","0","1","0","0","5","OCBAPPSERVER1DE\INFADMIN","Not Running"
